8,10,1000,0.0,0.0,0.0,50.333332,1.3333334
8,28,1000,0.0,0.0,0.0,64.0,1.0
8,46,1000,0.0,0.0,0.0,150.66667,1.3333334
8,64,1000,0.0,0.0,0.0,74.333336,0.33333334
8,82,1000,0.0,0.0,0.0,193.66667,0.6666667
8,100,1000,0.0,0.0,0.0,231.0,0.6666667
8,118,1000,0.0,0.0,0.0,146.66667,0.33333334
8,10,2800,0.0,0.0,0.0,53.666668,1.0
8,28,2800,0.0,0.0,0.0,91.666664,0.33333334
8,46,2800,0.0,0.0,0.0,401.0,1.0
8,64,2800,0.0,0.0,0.0,403.66666,0.6666667
8,82,2800,0.0,0.0,0.0,1.3333334,0.0
8,100,2800,0.0,0.0,0.0,346.66666,0.33333334
8,118,2800,0.0,0.0,0.0,0.6666667,0.0
8,10,4600,0.0,0.0,0.0,110.666664,1.6666666
8,28,4600,0.0,0.0,0.0,407.66666,1.0
8,46,4600,0.0,0.0,0.0,636.0,1.3333334
8,64,4600,0.0,0.0,0.0,326.33334,0.33333334
8,82,4600,0.0,0.0,0.0,741.0,0.6666667
8,100,4600,0.0,0.0,0.0,908.0,0.6666667
8,118,4600,0.0,0.0,0.0,1453.6666,1.0
8,10,6400,0.0,0.0,0.0,95.666664,0.6666667
8,28,6400,0.0,0.0,0.0,146.0,0.33333334
8,46,6400,0.0,0.0,0.0,245.33333,0.33333334
8,64,6400,0.0,0.0,0.0,1075.6666,1.0
8,82,6400,0.0,0.0,0.0,1111.6666,0.6666667
8,100,6400,0.0,0.0,0.0,684.3333,0.33333334
8,118,6400,0.0,0.0,0.0,0.6666667,0.0
8,10,8200,0.0,0.0,0.0,167.0,1.3333334
8,28,8200,0.0,0.0,0.0,404.66666,0.6666667
8,46,8200,0.0,0.0,0.0,371.66666,0.33333334
8,64,8200,0.0,0.0,0.0,0.6666667,0.0
8,82,8200,0.0,0.0,0.0,1302.0,0.6666667
8,100,8200,0.0,0.0,0.0,0.6666667,0.0
8,118,8200,0.0,0.0,0.0,1.0,0.0
8,10,10000,0.0,0.0,0.0,250.33333,1.6666666
8,28,10000,0.0,0.0,0.0,672.3333,1.0
8,46,10000,0.0,0.0,0.0,1194.3334,1.0
8,64,10000,0.0,0.0,0.0,594.3333,0.33333334
8,82,10000,0.0,0.0,0.0,1625.6666,0.6666667
8,100,10000,0.0,0.0,0.0,1198.3334,0.33333334
8,118,10000,0.0,0.0,0.0,3773.6667,1.0
8,10,11800,0.0,0.0,0.0,257.66666,1.0
8,28,11800,0.0,0.0,0.0,803.0,1.0
8,46,11800,0.0,0.0,0.0,965.0,0.6666667
8,64,11800,0.0,0.0,0.0,1354.6666,0.6666667
8,82,11800,0.0,0.0,0.0,2663.6667,1.0
8,100,11800,0.0,0.0,0.0,2227.3333,0.6666667
8,118,11800,0.0,0.0,0.0,2641.0,0.6666667
8,10,1000,0.0,0.0,0.4000000059604645,20.0,1.6666666
8,28,1000,0.0,0.0,0.4000000059604645,65.0,1.0
8,46,1000,0.0,0.0,0.4000000059604645,80.666664,0.6666667
8,64,1000,0.0,0.0,0.4000000059604645,58.0,0.33333334
8,82,1000,0.0,0.0,0.4000000059604645,148.66667,0.6666667
8,100,1000,0.0,0.0,0.4000000059604645,187.33333,0.6666667
8,118,1000,0.0,0.0,0.4000000059604645,112.333336,0.33333334
8,10,2800,0.0,0.0,0.4000000059604645,59.333332,1.0
8,28,2800,0.0,0.0,0.4000000059604645,186.0,1.0
8,46,2800,0.0,0.0,0.4000000059604645,221.33333,0.6666667
8,64,2800,0.0,0.0,0.4000000059604645,157.0,0.33333334
8,82,2800,0.0,0.0,0.4000000059604645,425.0,0.6666667
8,100,2800,0.0,0.0,0.4000000059604645,260.66666,0.33333334
8,118,2800,0.0,0.0,0.4000000059604645,310.33334,0.33333334
8,10,4600,0.0,0.0,0.4000000059604645,99.0,1.3333334
8,28,4600,0.0,0.0,0.4000000059604645,206.0,0.6666667
8,46,4600,0.0,0.0,0.4000000059604645,0.6666667,0.0
8,64,4600,0.0,0.0,0.4000000059604645,555.6667,0.6666667
8,82,4600,0.0,0.0,0.4000000059604645,362.33334,0.33333334
8,100,4600,0.0,0.0,0.4000000059604645,869.0,0.6666667
8,118,4600,0.0,0.0,0.4000000059604645,547.0,0.33333334
8,10,6400,0.0,0.0,0.4000000059604645,142.66667,1.3333334
8,28,6400,0.0,0.0,0.4000000059604645,482.33334,1.0
8,46,6400,0.0,0.0,0.4000000059604645,273.33334,0.33333334
8,64,6400,0.0,0.0,0.4000000059604645,781.6667,0.6666667
8,82,6400,0.0,0.0,0.4000000059604645,1004.3333,0.6666667
8,100,6400,0.0,0.0,0.4000000059604645,602.0,0.33333334
8,118,6400,0.0,0.0,0.4000000059604645,2116.0,1.0
8,10,8200,0.0,0.0,0.4000000059604645,115.666664,1.0
8,28,8200,0.0,0.0,0.4000000059604645,557.6667,1.3333334
8,46,8200,0.0,0.0,0.4000000059604645,983.3333,1.0
8,64,8200,0.0,0.0,0.4000000059604645,476.66666,0.33333334
8,82,8200,0.0,0.0,0.4000000059604645,1238.3334,0.6666667
8,100,8200,0.0,0.0,0.4000000059604645,756.3333,0.33333334
8,118,8200,0.0,0.0,0.4000000059604645,2116.3333,0.6666667
8,10,10000,0.0,0.0,0.4000000059604645,253.66667,2.0
8,28,10000,0.0,0.0,0.4000000059604645,811.3333,1.0
8,46,10000,0.0,0.0,0.4000000059604645,820.6667,0.6666667
8,64,10000,0.0,0.0,0.4000000059604645,567.6667,0.33333334
8,82,10000,0.0,0.0,0.4000000059604645,750.3333,0.33333334
8,100,10000,0.0,0.0,0.4000000059604645,1.0,0.0
8,118,10000,0.0,0.0,0.4000000059604645,1.0,0.0
8,10,11800,0.0,0.0,0.4000000059604645,254.33333,1.3333334
8,28,11800,0.0,0.0,0.4000000059604645,855.0,1.0
8,46,11800,0.0,0.0,0.4000000059604645,0.33333334,0.0
8,64,11800,0.0,0.0,0.4000000059604645,2026.3334,1.0
8,82,11800,0.0,0.0,0.4000000059604645,891.0,0.33333334
8,100,11800,0.0,0.0,0.4000000059604645,2234.3333,0.6666667
8,118,11800,0.0,0.0,0.4000000059604645,1.0,0.0
8,10,1000,0.0,0.0,0.800000011920929,21.333334,1.0
8,28,1000,0.0,0.0,0.800000011920929,44.666668,0.6666667
8,46,1000,0.0,0.0,0.800000011920929,0.33333334,0.0
8,64,1000,0.0,0.0,0.800000011920929,115.333336,0.6666667
8,82,1000,0.0,0.0,0.800000011920929,76.0,0.33333334
8,100,1000,0.0,0.0,0.800000011920929,91.333336,0.33333334
8,118,1000,0.0,0.0,0.800000011920929,111.666664,0.33333334
8,10,2800,0.0,0.0,0.800000011920929,38.666668,1.0
8,28,2800,0.0,0.0,0.800000011920929,181.0,1.0
8,46,2800,0.0,0.0,0.800000011920929,354.0,1.0
8,64,2800,0.0,0.0,0.800000011920929,322.33334,0.6666667
8,82,2800,0.0,0.0,0.800000011920929,0.6666667,0.0
8,100,2800,0.0,0.0,0.800000011920929,262.66666,0.33333334
8,118,2800,0.0,0.0,0.800000011920929,626.3333,0.6666667
8,10,4600,0.0,0.0,0.800000011920929,95.0,1.3333334
8,28,4600,0.0,0.0,0.800000011920929,303.33334,1.0
8,46,4600,0.0,0.0,0.800000011920929,554.0,1.3333334
8,64,4600,0.0,0.0,0.800000011920929,259.33334,0.33333334
8,82,4600,0.0,0.0,0.800000011920929,343.33334,0.33333334
8,100,4600,0.0,0.0,0.800000011920929,423.66666,0.33333334
8,118,4600,0.0,0.0,0.800000011920929,1.0,0.0
8,10,6400,0.0,0.0,0.800000011920929,134.33333,1.6666666
8,28,6400,0.0,0.0,0.800000011920929,274.33334,0.6666667
8,46,6400,0.0,0.0,0.800000011920929,508.33334,0.6666667
8,64,6400,0.0,0.0,0.800000011920929,1079.0,1.0
8,82,6400,0.0,0.0,0.800000011920929,478.33334,0.33333334
8,100,6400,0.0,0.0,0.800000011920929,575.6667,0.33333334
8,118,6400,0.0,0.0,0.800000011920929,1407.3334,0.6666667
